id_cliente;nombre;sexo;fecha_nacimiento;distrito;fecha_alta;segmento_programa
2619;María Manuela Falcón Aguilar;F;02/05/1960;;24/09/2023;Sin Programa
2620;Pascual Ochoa;M;1973-12-04;Comas;1 de junio de 2023;Sin Programa
2621;Rafael Álvarez Arnal;M;21/12/1965;;2023-02-13;Bronce
2622;Jacinta Carla Zabaleta Gomila;F;01/05/2005;Barranco;13/07/2023;Sin Programa
2623;Angelita Pedraza Cañellas;F;1984-03-01;Villa El Salvador;2023-06-20;Bronce
2624;Feliciana Azcona-Rocamora;F;1938-08-01;Santiago de Surco;13/11/2023;Sin Programa
2625;Fortunata de Perea;F;1964-11-10;Lince;28/03/2023;Bronce
2626;Fortunato Iborra Carranza;M;30 de octubre de 1977;San Martín de Porres;28/12/2023;Sin Programa
2627;Eutimio Tomas Marin;M;1949-02-09;San Isidro;11/12/2023;Bronce
2628;Clotilde Abril Prada;F;1962-10-11;Comas;24/08/2023;Sin Programa
2629;Ámbar Mayol Villalba;F;30 de agosto de 1938;Barranco;2023-11-09;Sin Programa
2630;Jordana Torrents Barceló;F;1977-06-30;Miraflores;2023-03-10;Sin Programa
2631;Abraham Seguí Moya;M;27/12/1949;San Isidro;06/01/2024;Sin Programa
2632;Felicidad Campo Adadia;F;1968-05-02;Ate;2023-06-21;Bronce
2633;Vilma Estrada Quesada;F;1956-06-06;Pueblo Libre;21/03/2023;Sin Programa
2634;Adelia Cadenas Rosa;F;9 de octubre de 1987;San Isidro;2023-08-31;Sin Programa
2635;Conrado de Ángel;M;20/02/1939;;2023-04-14;Sin Programa
2636;Vinicio Corral-Reig;M;01/09/1976;San Martín de Porres;29/10/2023;Sin Programa
2637;Yago Torrent Aguilar;M;18 de marzo de 1954;San Borja;21/06/2023;Sin Programa
2638;Rebeca Ibáñez Gonzalo;F;04/06/1950;Independencia;2023-05-10;Sin Programa
2639;Gertrudis del Martínez;F;1984-07-01;Pueblo Libre;2023-12-22;Plata
2640;Inés Esparza Leon;F;11/04/1980;Santiago de Surco;2023-09-21;Plata
2641;Isidoro Saavedra Cáceres;M;1969-12-07;Independencia;2023-11-27;Sin Programa
2642;Felicidad Roura Adán;F;08/10/1948;Comas;2023-07-06;Sin Programa
2643;Vasco Fiol Cano;M;23/02/1993;Breña;01/09/2023;Bronce
2644;Erasmo Arjona Cañellas;M;7 de octubre de 1946;Jesús María;13/08/2023;Plata
2645;Humberto Muñoz;M;2000-12-02;Independencia;13/03/2023;Oro
2646;Candelaria Flor Tello;F;1943-07-04;;4 de diciembre de 2023;Sin Programa
2647;Azahara Robledo Torrijos;F;14/09/1999;Chorrillos;2023-08-01;Plata
2648;Leocadia Castejón-Morcillo;F;19/07/2007;San Juan de Lurigancho;05/08/2023;Sin Programa
2649;Josué Porcel;M;1999-02-21;Villa El Salvador;16/03/2023;Sin Programa
2650;Bartolomé Campos Almazán;M;1998-08-29;Villa El Salvador;2023-03-14;Plata
2651;Calixta Núñez Vall;F;20/05/1953;Independencia;20/01/2024;Bronce
2652;Raquel Guzmán Azorin;F;1976-10-10;Breña;25 de noviembre de 2023;Oro
2653;Iker Aguiló Rovira;M;1998-06-21;Independencia;09/03/2023;Plata
2654;Espiridión del Torre;M;1949-11-30;Comas;14/07/2023;Sin Programa
2655;Pía Romeu Huguet;F;10/02/1958;Magdalena del Mar;26/01/2024;Bronce
2656;Calista Pastora Vidal Estévez;F;1967-02-25;Magdalena del Mar;2024-01-17;Sin Programa
2657;Elisa Cardona Lago;F;1944-04-27;Comas;21/12/2023;Plata
2658;Natividad Romeu Fiol;F;09/09/1950;La Molina;01/01/2024;Bronce
2659;Patricio de Vallés;M;9 de abril de 1989;Magdalena del Mar;4 de agosto de 2023;Bronce
2660;Cipriano Ciríaco Comas Grande;M;13 de noviembre de 1954;Los Olivos;15/05/2023;Oro
2661;Blas Quero Arenas;M;17/03/1946;San Juan de Lurigancho;2023-04-18;Bronce
2662;Celia Coll Roldan;F;25/02/1997;Santiago de Surco;11/01/2024;Sin Programa
2663;Mario Flores Bou;M;04/05/1988;Chorrillos;2023-01-17;Bronce
2664;Fortunata Ramón Zapata;F;04/05/1936;Rímac;03/08/2023;Sin Programa
2665;Odalis Guardia Girona;F;25/02/1948;Lince;2023-08-01;Sin Programa
2666;Inmaculada Tello Barriga;F;12/04/1993;Surco;2023-06-02;Plata
2667;Inmaculada Aznar-Mayo;F;06/01/1960;;16/02/2023;Plata
2668;Eloy Parra Lozano;M;1951-04-23;;05/09/2023;Sin Programa
2669;Pelayo Ripoll Huerta;M;28/02/1966;Independencia;21 de mayo de 2023;Sin Programa
2670;Visitación Asenjo Espada;F;2007-09-15;;2023-10-24;Oro
2671;Abigaíl Azorin Montoya;F;24/10/1963;Ate;2023-12-08;Sin Programa
2672;Eloísa Suarez Losada;F;13/07/1961;Independencia;2023-07-30;Bronce
2673;Armida Irene Esteban Iniesta;F;1987-09-18;Lince;2023-03-18;Bronce
2674;Germán del Mayo;M;10/09/1967;Pueblo Libre;2023-11-07;Plata
2675;Atilio Alcalde Castillo;M;1940-10-04;Santiago de Surco;11/08/2023;Sin Programa
2676;Fernanda Pardo Ángel;F;06/10/1959;San Isidro;2024-01-10;Sin Programa
2677;Florencia Cándida Llorente Gallo;F;1991-08-18;San Juan de Lurigancho;02/06/2023;Oro
2678;Fátima Antonia Camino Castrillo;F;03/07/1955;;2023-12-03;Bronce
2679;Benito Alfonso Farré Ferrando;M;1979-10-02;Chorrillos;20/10/2023;Sin Programa
2680;Ángela de Benavides;F;22/09/1977;Ate;15/09/2023;Sin Programa
2681;María Pilar Novoa-Mata;F;1998-02-27;Los Olivos;04/04/2023;Sin Programa
2682;Ricardo de Corral;M;1952-09-27;Villa El Salvador;2023-08-26;Plata
2683;Belen Feliu Ripoll;F;2003-10-31;Independencia;14 de junio de 2023;Plata
2684;Olivia Iriarte-Olivera;F;10/05/1986;Comas;16/11/2023;Plata
2685;Jacobo Carpio Rubio;M;2002-08-14;Rímac;2024-01-14;Sin Programa
2686;Jose Antonio Rius Zabaleta;M;1982-12-23;Ate;2024-01-10;Sin Programa
2687;Ruperto Almeida-Diaz;M;15/01/1959;Pueblo Libre;01/08/2023;Plata
2688;Emigdio Pablo Castelló Manjón;M;03/12/1950;Miraflores;2023-09-09;Bronce
2689;Lorenzo Barrera Falcón;M;12/06/1976;Surco;2023-12-25;Sin Programa
2690;Leocadia Vilanova;F;11/08/1945;Independencia;26/04/2023;Sin Programa
2691;Caridad Río Vergara;F;1985-04-13;San Isidro;19/04/2023;Sin Programa
2692;Mar Portero;F;2001-07-25;Los Olivos;11 de septiembre de 2023;Bronce
2693;María Dolores Llabrés;F;12/06/1993;Miraflores;19/01/2024;Sin Programa
2694;Cirino Acevedo Cuesta;M;2007-05-24;Magdalena del Mar;2023-07-30;Bronce
2695;César Manu Agullo Vilalta;M;03/04/1968;Independencia;2023-05-10;Sin Programa
2696;José del Mateos;M;07/10/1999;La Molina;2023-05-08;Plata
2697;Eusebio Ledesma Carrera;M;1996-09-17;Chorrillos;27/10/2023;Sin Programa
2698;Consuelo Arroyo Gárate;F;2006-05-01;Miraflores;2023-02-09;Plata
2699;Almudena Colomer Lobato;F;1969-06-15;Miraflores;2023-04-13;Sin Programa
2700;Elpidio Aznar Ibarra;M;19/11/1962;Jesús María;2024-01-31;Bronce
2701;Luna Carmona Abella;F;1993-01-24;Villa El Salvador;12/04/2023;Bronce
2702;Maximiano Peinado Morata;M;1983-05-13;Los Olivos;05/01/2024;Plata
2703;Patricio Laguna Cañellas;M;15/12/1946;Comas;2023-12-27;Sin Programa
2704;Vidal Mariño;M;1954-01-06;Independencia;25/08/2023;Sin Programa
2705;Ambrosio Alarcón Pagès;M;14/08/2000;Jesús María;2024-01-01;Sin Programa
2706;Patricia Losa Egea;F;1946-12-14;Independencia;27 de septiembre de 2023;Bronce
2707;Adán Camino Piña;M;1987-06-06;Comas;15/05/2023;Sin Programa
2708;Trinidad Fábregas Salamanca;M;2005-03-21;San Juan de Lurigancho;2023-02-21;Sin Programa
2709;Eufemia Leiva Frías;F;14/11/1954;Ate;6 de julio de 2023;Sin Programa
2710;Maxi Sancho Prats Cortés;M;20/06/1964;Chorrillos;04/09/2023;Sin Programa
2711;Cristina del Pedrosa;F;1953-06-29;Breña;01/01/2024;Sin Programa
2712;Virgilio Tello Bueno;M;06/07/1952;Comas;2023-10-24;Plata
2713;Carolina del Esteban;F;3 de febrero de 1946;Breña;09/03/2023;Plata
2714;Cecilia Trujillo Escribano;F;18/12/1948;Los Olivos;05/04/2023;Sin Programa
2715;Ainara Menéndez Cánovas;F;1970-07-04;Rímac;13/02/2023;Bronce
2716;Sebastian Prado Expósito;M;1963-10-17;La Molina;27/06/2023;Bronce
2717;Bienvenida Bello Roldan;F;1992-09-26;San Martín de Porres;24/05/2023;Sin Programa
2718;Jenny Quevedo Cabrera;F;2 de agosto de 1989;San Isidro;14/08/2023;Sin Programa
2719;Bernardita Albero-Cabo;F;1988-12-13;Villa El Salvador;20/05/2023;Bronce
2720;Gregorio Almansa;M;1977-06-04;San Isidro;2023-12-06;Sin Programa
2721;Sarita Alcalde Arranz;F;28/10/1969;Los Olivos;2024-01-23;Bronce
2722;Diana Blanes Leal;F;1946-09-09;Santiago de Surco;27/01/2024;Oro
2723;Mauricio Alcalde Agustí;M;1960-12-21;Los Olivos;03/03/2023;Bronce
2724;Macarena Nevado Blázquez;F;2002-08-26;Breña;10/10/2023;Oro
2725;Buenaventura Tenorio Saldaña;M;4 de octubre de 1954;San Miguel;2023-05-12;Sin Programa
2726;Encarnita Mármol Tejero;F;1971-08-06;;12/08/2023;Sin Programa
2727;Domingo Barba Lastra;M;25/10/1955;Barranco;2023-06-26;Plata
2728;Beatriz Almazán-Arribas;F;7 de noviembre de 1995;San Miguel;11 de julio de 2023;Sin Programa
2729;Macaria Martin Calderon;F;1972-05-21;San Borja;2024-01-08;Plata
2730;Venceslás Ribes-Cifuentes;M;30 de enero de 1955;Magdalena del Mar;15/08/2023;Oro
2731;Yago Gomez Amador;M;08/12/1952;Breña;21/10/2023;Bronce
2732;Ignacio Pol Colom;M;29/12/2004;;2023-12-03;Sin Programa
2733;Morena Madrid Gonzalez;F;20/02/1948;Comas;2023-11-07;Plata
2734;Noelia Capdevila;F;28 de septiembre de 1982;Villa El Salvador;2023-05-22;Bronce
2735;Carla de Gomez;F;27/07/1951;Ate;20/08/2023;Sin Programa
2736;Epifanio Palau Benito;M;25/09/1970;Lince;25/01/2023;Sin Programa
2737;Eva Azahara Palomo Blazquez;F;1967-09-04;San Miguel;2023-08-18;Sin Programa
2738;María Del Carmen Corbacho Enríquez;F;1938-07-23;San Isidro;2023-11-09;Sin Programa
2739;Luisa Nadal;F;1974-02-25;Lince;2023-07-14;Plata
2740;Carolina Nidia Rodríguez Conesa;F;17/09/1980;Rímac;3 de noviembre de 2023;Sin Programa
2741;Matilde Madrid Olivé;F;09/06/1972;Comas;2023-11-04;Sin Programa
2742;Elpidio Valera Peinado;M;2005-04-28;Villa El Salvador;04/10/2023;Bronce
2743;Ruperta Benito Abril;F;05/04/1937;Jesús María;2023-08-29;Sin Programa
2744;Roque Collado Montero;M;1948-12-30;San Isidro;2023-07-28;Sin Programa
2745;Gema Salom Tejera;F;1938-09-09;San Juan de Lurigancho;2023-07-28;Sin Programa
2746;Basilio Roma Lopez;M;1963-11-06;San Borja;2023-05-15;Sin Programa
2747;Artemio Moraleda Castell;M;30/06/1956;;11/12/2023;Bronce
2748;Raquel Plaza Osorio;F;1984-07-22;Barranco;2023-09-14;Oro
2749;Jose Miguel Rodrigo Teruel;M;1990-08-17;San Miguel;2024-01-13;Plata
2750;María Cristina Mínguez;F;1952-06-25;Barranco;2023-11-18;Sin Programa
2751;Salvador Hoyos Piñol;M;21/08/1978;San Isidro;2023-06-16;Sin Programa
2752;Leonardo Valencia;M;06/05/1987;Los Olivos;2023-09-24;Plata
2753;Luna Ugarte-Grau;F;1957-09-13;Jesús María;08/12/2023;Sin Programa
2754;Anna Robles;F;19/02/1955;Magdalena del Mar;06/05/2023;Plata
2755;Maricruz Gimenez-Bonet;F;1948-04-14;San Borja;2023-10-24;Sin Programa
2756;Fidela Acedo Frutos;F;1998-07-29;Jesús María;2023-11-24;Bronce
2757;Fidela Sáez Cañellas;F;1944-08-08;Breña;8 de abril de 2023;Bronce
2758;América Olmedo Paniagua;F;1939-02-08;San Isidro;2024-01-15;Bronce
2759;Emilia Seguí Cobos;F;1949-01-08;Surco;12/02/2023;Bronce
2760;Yago Robledo-Herrera;M;28/11/1972;San Isidro;08/10/2023;Bronce
2761;Sarita Gomez Barba;F;1956-02-13;Rímac;2023-09-02;Bronce
2762;Azahara Clemente Pina;F;2000-02-23;San Martín de Porres;2023-03-08;Sin Programa
2763;Pablo Rodriguez Peral;M;12/05/1982;Santiago de Surco;2023-10-08;Sin Programa
2764;Odalys Camino Benavent;F;09/05/2004;La Molina;2024-01-02;Sin Programa
2765;Socorro de Andrés;F;1993-03-10;Breña;2023-03-15;Sin Programa
2766;Flavia Cid Bermúdez;F;5 de noviembre de 1962;Jesús María;12/12/2023;Sin Programa
2767;Antonio Alberola Rico;M;1952-10-28;San Martín de Porres;3 de diciembre de 2023;Oro
2768;Roberto Esparza Soriano;M;05/04/1971;Jesús María;2023-06-17;Bronce
2769;Pilar Álamo Marí;F;1993-07-07;Ate;2023-05-18;Sin Programa
2770;Hernán del Saldaña;M;12/07/1980;;06/02/2023;Plata
2771;Eloísa Cantero Costa;F;27/07/2002;San Martín de Porres;2024-01-27;Sin Programa
2772;Valero Antón Durán;M;15/10/1994;Independencia;2024-01-04;Sin Programa
2773;Cecilio Alba-Prieto;M;19/09/1957;Surco;23/05/2023;Bronce
2774;Noé Santos;M;1976-09-14;Los Olivos;02/02/2023;Sin Programa
2775;Olivia Jordá-Valls;F;19/03/1949;San Juan de Lurigancho;15/06/2023;Oro
2776;Olimpia Gordillo Roda;F;06/03/1968;Los Olivos;2 de enero de 2023;Plata
2777;Elena Briones Vélez;F;1962-06-18;San Juan de Lurigancho;2023-02-09;Bronce
2778;Bernardino Galán;M;1940-05-21;Jesús María;2023-07-16;Bronce
2779;María Pilar Barba;F;13 de marzo de 1982;Surco;06/03/2023;Bronce
2780;Gustavo Espejo Berenguer;M;12/06/1961;Ate;6 de mayo de 2023;Bronce
2781;Jorge del Quirós;M;15/05/1999;San Miguel;27/02/2023;Sin Programa
2782;Caridad Ballester;F;1976-12-29;Los Olivos;2023-04-03;Sin Programa
2783;Moisés Rodrigo Ferreras;M;24/09/1998;Lince;2023-01-14;Sin Programa
2784;Baltasar Calvet Bermejo;M;1953-10-18;Ate;2023-12-17;Plata
2785;Marcial Narváez Anaya;M;11 de marzo de 1936;Ate;04/01/2024;Sin Programa
2786;Epifanio Cánovas Campillo;M;11 de febrero de 1982;San Juan de Lurigancho;2024-01-25;Sin Programa
2787;Curro Alba Mendoza;M;1999-12-12;Villa El Salvador;2023-06-14;Plata
2788;Mamen Franch Antúnez;F;28/05/1982;San Borja;2023-07-17;Sin Programa
2789;Eloy Blázquez Arribas;M;1979-04-20;Pueblo Libre;30/10/2023;Sin Programa
2790;Rosa Julie Arroyo Asensio;F;1984-05-17;Jesús María;11 de noviembre de 2023;Sin Programa
2791;Arturo Mendizábal Aguirre;M;2002-04-13;La Molina;2023-11-05;Sin Programa
2792;Remigio Lumbreras Puig;M;30/09/1955;Villa El Salvador;2023-01-07;Sin Programa
2793;Charo Miranda-Portillo;F;19/09/1997;San Borja;30 de julio de 2023;Sin Programa
2794;Berto Cabanillas Muñoz;M;1994-01-05;Independencia;2023-06-03;Bronce
2795;Viviana Vara;F;21 de agosto de 1961;San Juan de Lurigancho;25/11/2023;Bronce
2796;Lidia Conesa Alvarez;F;1994-08-01;Santiago de Surco;2023-03-27;Bronce
2797;Rosalinda Francisca Tapia Arcos;F;17 de septiembre de 1971;San Juan de Lurigancho;23/01/2023;Oro
2798;Cecilio Cordero Sierra;M;2004-12-18;Magdalena del Mar;29/07/2023;Sin Programa
2799;Venceslás Bueno Guardiola;M;28 de mayo de 2000;Lince;2023-06-07;Sin Programa
2800;Sancho Chico Cuevas;M;1943-09-21;Ate;07/01/2023;Bronce
2801;Lorena Zabala-Noguera;F;2 de mayo de 1965;Santiago de Surco;2023-06-28;Bronce
2802;Rubén de Nicolau;M;24/07/1980;Chorrillos;2023-10-16;Bronce
2803;Geraldo Rosa Ariño;M;30/05/2004;La Molina;31/03/2023;Bronce
2804;Dafne Gallardo;F;03/08/1953;Independencia;2023-12-25;Plata
2805;María Dolores Angelita Corominas Valencia;F;17/11/1970;Barranco;2023-01-02;Sin Programa
2806;Rosenda Alcolea Clavero;F;22/01/1977;San Martín de Porres;2023-02-17;Sin Programa
2807;Leocadio Bonet Valenzuela;M;15/06/1940;La Molina;01/05/2023;Sin Programa
2808;Javi Mir Doménech;M;1942-09-10;Ate;22/01/2024;Sin Programa
2809;Cecilio Bayo Losada;M;1988-10-20;Pueblo Libre;06/01/2024;Oro
2810;Filomena Feliciana Borrell Belda;F;01/11/1974;San Juan de Lurigancho;2023-12-15;Sin Programa
2811;Pedro Serna Jordá;M;03/09/1936;;19 de febrero de 2023;Bronce
2812;Domitila del Checa;F;1992-05-17;Barranco;27/01/2023;Sin Programa
2813;Mariana Torrents Ariño;F;1973-07-18;;2024-01-18;Sin Programa
2814;Timoteo Madrid Quero;M;22/10/1959;San Martín de Porres;24 de octubre de 2023;Plata
2815;Tatiana Castelló;F;1950-08-09;Lince;2023-07-29;Sin Programa
2816;Gervasio del Pereira;M;15/01/1948;Rímac;20/01/2024;Sin Programa
2817;Nilda Reyes Velasco;F;07/08/1941;Rímac;25/01/2023;Sin Programa
2818;Eleuterio de Barberá;M;22 de diciembre de 1937;San Juan de Lurigancho;18/01/2023;Plata
2819;Odalis Aguiló Cortes;F;1939-06-03;San Miguel;28 de abril de 2023;Sin Programa
2820;Espiridión Peña Cuadrado;M;30 de septiembre de 1965;Pueblo Libre;2023-02-25;Sin Programa
2821;Gloria Tania Beltran Gisbert;F;1948-04-13;Jesús María;2023-03-10;Bronce
2822;Trinidad Sevilla;F;13/08/1937;Pueblo Libre;2023-08-18;Sin Programa
2823;Félix Solano Solís;M;28/05/1966;Pueblo Libre;02/10/2023;Bronce
2824;Ximena Sola-Canales;F;26/06/1958;San Isidro;04/01/2023;Bronce
2825;Cipriano Campoy Puente;M;1961-09-26;Independencia;2023-10-29;Sin Programa
2826;Cornelio Querol;M;24/10/1959;Magdalena del Mar;07/01/2024;Bronce
2827;Ana Sofía Molins Noriega;F;23 de febrero de 2001;Comas;15 de enero de 2024;Plata
2828;Julieta Cloe Tamayo Carbó;F;1951-04-24;Chorrillos;03/01/2024;Bronce
2829;Javi Arenas Cortés;M;1937-06-18;San Martín de Porres;15/03/2023;Sin Programa
2830;Camilo de Montero;M;16/12/1974;;2023-02-25;Sin Programa
2831;Alcides Marcelo Pinto Barrios;M;1963-10-31;San Isidro;25/03/2023;Sin Programa
2832;Rosa Ropero Sáenz;F;27/09/1968;Comas;2023-11-21;Bronce
2833;Amando Galán Alsina;M;03/01/1993;Miraflores;2023-05-07;Sin Programa
2834;Elba Iniesta;F;1979-06-11;;27/05/2023;Bronce
2835;Ariel Cifuentes Bayón;M;17/10/1942;Barranco;12/04/2023;Bronce
2836;Hermenegildo Bilbao Martí;M;20/07/1999;San Borja;10/09/2023;Bronce
2837;Trini del Zamorano;F;1990-03-22;Miraflores;2023-05-03;Plata
2838;Nayara Jover Espejo;F;01/01/1949;Breña;2023-06-23;Bronce
2839;Araceli Romero Nogués;F;15/10/1967;Comas;18 de noviembre de 2023;Sin Programa
2840;Caridad Fiol Olmedo;F;11 de noviembre de 1988;Pueblo Libre;2023-10-22;Plata
2841;Jose Angel Talavera;M;06/05/2005;Lince;2024-01-12;Bronce
2842;Noemí Cuevas-Rueda;F;14/09/1948;;2023-10-07;Sin Programa
2843;Zaira Porcel Agustín;F;1985-05-27;Chorrillos;11 de agosto de 2023;Sin Programa
2844;Ricarda Fiol-Bermejo;F;01/05/1991;Miraflores;24/01/2023;Sin Programa
2845;Mario Camilo Morante Moliner;M;2000-01-20;Surco;12/08/2023;Sin Programa
2846;Carlos Segarra Coloma;M;13/06/2006;San Juan de Lurigancho;2024-01-28;Bronce
2847;Teresa del Carballo;F;04/12/1974;Pueblo Libre;2023-02-26;Sin Programa
2848;Dorotea Viñas;F;03/03/2007;Barranco;2023-09-06;Plata
2849;Jafet Casas Sancho;M;06/10/1997;San Juan de Lurigancho;2023-01-02;Sin Programa
2850;Atilio Alejandro Gil Expósito;M;10/06/1983;Pueblo Libre;10/10/2023;Sin Programa
2851;Obdulia Delgado;F;30/11/2005;Surco;2023-03-17;Bronce
2852;Florinda Concepción Oliveras Gallego;F;20 de junio de 1983;Jesús María;18/08/2023;Bronce
2853;Nidia Alcaraz Pellicer;F;04/10/1941;Santiago de Surco;2023-04-07;Sin Programa
2854;Adriana Matas Melero;F;1986-10-31;La Molina;2023-10-06;Sin Programa
2855;Sebastián Casanovas-Valera;M;1963-08-26;Independencia;24 de octubre de 2023;Sin Programa
2856;Hilario del Ortiz;M;1968-07-01;Comas;03/05/2023;Bronce
2857;Saturnina Rojas Zabala;F;1976-11-10;Breña;10/08/2023;Plata
2858;Baudelio Echeverría Segarra;M;01/09/1971;;2023-08-26;Bronce
2859;Florentina Elorza;F;12 de noviembre de 1968;San Borja;13/01/2023;Sin Programa
2860;Manuel Cánovas-Ruano;M;1986-01-03;San Borja;19 de junio de 2023;Sin Programa
2861;Erasmo Ruiz;M;1987-03-19;;25 de diciembre de 2023;Sin Programa
2862;Odalys Cabezas Bonilla;F;04/09/1961;La Molina;2023-07-18;Sin Programa
2863;Anunciación Alegre Reina;F;16/04/1941;San Isidro;2023-09-18;Bronce
2864;Jose Ramón Cabo Saldaña;M;26/05/2002;Comas;2023-10-20;Bronce
2865;Marisa Antúnez-Manjón;F;1954-03-01;Independencia;2023-07-23;Sin Programa
2866;Cloe Gisbert;F;1995-03-18;San Martín de Porres;27/05/2023;Sin Programa
2867;Mamen del Carbó;F;16/06/2003;San Isidro;19/01/2024;Plata
2868;Tiburcio Soria Casanova;M;1990-04-12;Santiago de Surco;2023-12-08;Bronce
2869;Rosalina Simó Rey;F;09/11/1937;Ate;22/02/2023;Sin Programa
2870;Abraham Perera;M;29/01/1975;San Borja;08/11/2023;Bronce
2871;Lilia Luque Leal;F;26/09/1953;Villa El Salvador;2023-10-15;Sin Programa
2872;Fabio Ribera Hernández;M;24/09/1966;Rímac;2023-12-20;Sin Programa
2873;Vinicio Ribera Antúnez;M;05/05/1939;Villa El Salvador;9 de enero de 2023;Sin Programa
2874;Albert Corral Perelló;M;14/06/1988;Pueblo Libre;22/11/2023;Sin Programa
2875;Salud Moll-Naranjo;F;1954-04-06;Los Olivos;2023-05-09;Plata
2876;Lucho Ropero Herranz;M;1953-07-27;Comas;04/12/2023;Plata
2877;Gustavo Fernández-Pozuelo;M;2002-10-12;Comas;19/12/2023;Sin Programa
2878;Rosario Romeu Castells;F;2006-01-02;Independencia;2023-05-05;Bronce
2879;Pascuala Durán;F;1953-07-14;San Martín de Porres;2023-01-07;Sin Programa
2880;Yaiza Monreal;F;03/06/1936;Breña;18/01/2024;Oro
2881;Candela Ruiz-Guardia;F;1995-05-23;Comas;26/01/2023;Sin Programa
2882;Pedro Cases Varela;M;1977-07-11;Breña;12/10/2023;Sin Programa
2883;Melania Pou Juan;F;1995-10-23;San Isidro;18/01/2023;Sin Programa
2884;Candela Mora-Frías;F;11/04/1968;Surco;2023-03-24;Bronce
2885;Arturo Amigó Ruiz;M;17/11/1998;Los Olivos;2023-06-18;Sin Programa
2886;Maxi Coronado Amorós;F;1965-06-13;Santiago de Surco;16/08/2023;Bronce
2887;Olga Macaria Bermúdez Piñeiro;F;1972-12-04;Comas;2023-01-21;Sin Programa
2888;Perlita Castrillo Santiago;F;15/10/1940;San Borja;16/04/2023;Sin Programa
2889;Ciro Heras Girona;M;09/09/1988;San Martín de Porres;31/05/2023;Bronce
2890;Cleto Higueras Pineda;M;2000-06-21;Lince;2023-05-11;Sin Programa
2891;Narciso Aznar Llopis;M;2004-04-02;San Juan de Lurigancho;01/03/2023;Sin Programa
2892;Bienvenida Alvarado Calderón;F;14/01/1969;La Molina;2023-06-03;Sin Programa
2893;Jeremías Casado Campo;M;1981-08-17;San Martín de Porres;27/08/2023;Plata
2894;Elisabet Juárez Escribano;F;1998-10-07;Santiago de Surco;2023-04-07;Oro
2895;Angélica Urrutia Pardo;F;15/10/1984;Jesús María;2023-03-11;Oro
2896;Genoveva Cabrero Tudela;F;5 de diciembre de 1979;La Molina;14 de enero de 2024;Sin Programa
2897;Hilario Beltrán Torrecilla;M;1962-12-24;San Isidro;2023-11-10;Bronce
2898;Clementina Rivas Perez;F;08/05/1952;Jesús María;3 de marzo de 2023;Bronce
2899;Melisa Sanmartín Cuevas;F;02/04/1962;Surco;15/06/2023;Plata
2900;Emma Agustín Escalona;F;16/09/1994;Los Olivos;24/02/2023;Sin Programa
2901;Melania María Dolores Angulo Carpio;F;1957-10-11;Miraflores;2023-05-24;Bronce
2902;Fulgencio Tomé Adadia;M;12/09/1954;San Isidro;18/08/2023;Sin Programa
2903;Lourdes Iñiguez Carro;F;08/10/1962;San Miguel;2023-12-21;Sin Programa
2904;Marcio Andreu Alvarado;M;21 de septiembre de 1970;Independencia;28/05/2023;Sin Programa
2905;Loida Corominas-Garzón;F;1 de agosto de 1995;Los Olivos;29 de mayo de 2023;Oro
2906;Baudelio Gaya Andreu;M;19/05/1956;Los Olivos;17/01/2023;Sin Programa
2907;Bruno Gimeno Blanco;M;10/09/1992;San Juan de Lurigancho;21/04/2023;Sin Programa
2908;Edelmira Llanos Tirado;F;28/04/1997;San Martín de Porres;12 de enero de 2024;Sin Programa
2909;Araceli Olivé Mariscal;F;1993-04-28;San Juan de Lurigancho;15/01/2023;Plata
2910;Ramón del Rubio;M;2006-10-12;Lince;14/02/2023;Sin Programa
2911;Heraclio Ferrando-Ibáñez;M;1950-12-24;San Juan de Lurigancho;16/01/2023;Bronce
2912;Chita Lucas Pozo;F;20/04/1950;Ate;21/12/2023;Sin Programa
2913;Marisela Mesa Daza;F;1994-11-07;Villa El Salvador;2023-02-21;Bronce
2914;Poncio Torrents Rosselló;M;2005-08-18;Breña;06/11/2023;Bronce
2915;Héctor del Montalbán;M;1991-05-14;Santiago de Surco;16/05/2023;Sin Programa
2916;Asunción María Dolores Piñol Román;F;2 de enero de 1988;Ate;01/04/2023;Sin Programa
2917;Margarita Osorio Pereira;F;28 de diciembre de 1997;Independencia;2023-04-10;Sin Programa
2918;Javiera Diego Aragón;F;23 de febrero de 1998;Pueblo Libre;16/02/2023;Sin Programa
2919;Edmundo Redondo-Marin;M;1984-07-04;;06/06/2023;Sin Programa
2920;Sarita Valeria Ortuño Puig;F;03/06/1938;Breña;2023-08-18;Bronce
2921;Baudelio Escolano Mora;M;13/06/1956;Chorrillos;25 de marzo de 2023;Plata
2922;Rosa Estevez;F;1968-08-16;Magdalena del Mar;27 de junio de 2023;Bronce
2923;Delfina Belmonte Garrido;F;09/12/1977;San Juan de Lurigancho;2023-01-06;Sin Programa
2924;Florencia Codina Miralles;F;14/05/1942;Breña;21/09/2023;Plata
2925;Adalberto Montalbán Alba;M;25 de enero de 1955;Miraflores;09/07/2023;Sin Programa
2926;Custodio Solana Montoya;M;1993-12-17;San Miguel;2023-12-12;Plata
2927;Mar Batalla Pol;F;2004-04-16;Ate;2023-10-18;Sin Programa
2928;Marcial Garay Águila;M;1938-01-05;Ate;2023-01-05;Bronce
